,day_of_month,month_trend,is_business_day,settlement_mult,cashflow
2024-03-31,31,22.197951281441636,False,0,3.6236423332681373
2024-04-01,1,1.1051709180756477,True,3,173.2306970036876
2024-04-02,2,1.2214027581601699,True,1,63.77064700831516
2024-04-03,3,1.3498588075760032,True,1,60.42896688695992
2024-04-04,4,1.4918246976412703,True,1,65.3710571439458
2024-04-05,5,1.6487212707001282,True,1,85.76542769083
2024-04-06,6,1.8221188003905089,False,0,0.40101799497039464
2024-04-07,7,2.0137527074704766,False,0,0.0
2024-04-08,8,2.225540928492468,True,3,322.95432901168937
2024-04-09,9,2.45960311115695,True,1,131.85327467278537
2024-04-10,10,2.718281828459045,True,1,140.4513669098699
2024-04-11,11,3.0041660239464334,True,1,161.0632455848801
2024-04-12,12,3.3201169227365472,True,1,162.37334454557688
2024-04-13,13,3.6692966676192444,False,0,6.678424389345359
2024-04-14,14,4.0551999668446745,False,0,0.0
2024-04-15,15,4.4816890703380645,True,3,671.9935829323875
2024-04-16,16,4.953032424395115,True,1,242.09118065281356
2024-04-17,17,5.4739473917272,True,1,269.1398726647979
2024-04-18,18,6.0496474644129465,True,1,298.63180264429207
2024-04-19,19,6.6858944422792685,True,1,329.6710278740491
2024-04-20,20,7.38905609893065,False,0,3.4994747342825643
2024-04-21,21,8.166169912567652,False,0,1.4201625951998609
2024-04-22,22,9.025013499434122,True,3,1350.5187435162702
2024-04-23,23,9.974182454814718,True,1,501.9979798166469
2024-04-24,24,11.023176380641601,True,1,546.6198565872294
2024-04-25,25,12.182493960703473,True,1,610.3094852575215
2024-04-26,26,13.463738035001692,True,1,673.1209354768122
2024-04-27,27,14.879731724872837,False,0,4.834517497977084
2024-04-28,28,16.444646771097048,False,0,0.3476999373235528
2024-04-29,29,18.17414536944306,True,3,2725.902333958295
2024-04-30,30,20.085536923187668,True,1,999.2766437666979
2024-05-01,1,1.1051709180756477,True,1,57.41833811796055
2024-05-02,2,1.2214027581601699,True,1,59.5950555384791
2024-05-03,3,1.3498588075760032,True,1,66.02892164832276
2024-05-04,4,1.4918246976412703,False,0,0.0
2024-05-05,5,1.6487212707001282,False,0,2.8858711922963387
2024-05-06,6,1.8221188003905089,True,3,278.3757488496334
2024-05-07,7,2.0137527074704766,True,1,96.10575412797589
2024-05-08,8,2.225540928492468,True,1,114.61549924935473
2024-05-09,9,2.45960311115695,True,1,131.3987801801603
2024-05-10,10,2.718281828459045,True,1,136.34262045105277
2024-05-11,11,3.0041660239464334,False,0,5.395119957172499
2024-05-12,12,3.3201169227365472,False,0,0.0
2024-05-13,13,3.6692966676192444,True,3,552.0235986099884
2024-05-14,14,4.0551999668446745,True,1,214.11927164277748
2024-05-15,15,4.4816890703380645,True,1,224.00554350914135
2024-05-16,16,4.953032424395115,True,1,246.46105675659464
2024-05-17,17,5.4739473917272,True,1,266.2959897032903
2024-05-18,18,6.0496474644129465,False,0,0.0
2024-05-19,19,6.6858944422792685,False,0,1.1685290269593245
2024-05-20,20,7.38905609893065,True,3,1108.9548713846095
2024-05-21,21,8.166169912567652,True,1,412.49040602787954
2024-05-22,22,9.025013499434122,True,1,450.86450967338084
2024-05-23,23,9.974182454814718,True,1,500.478721713337
2024-05-24,24,11.023176380641601,True,1,550.8751422017002
2024-05-25,25,12.182493960703473,False,0,0.0
2024-05-26,26,13.463738035001692,False,0,10.900313921125695
2024-05-27,27,14.879731724872837,True,3,2238.7988106383737
2024-05-28,28,16.444646771097048,True,1,817.7439690130695
2024-05-29,29,18.17414536944306,True,1,902.2267398471313
2024-05-30,30,20.085536923187668,True,1,1006.9673847307047
2024-05-31,31,22.197951281441636,True,1,1102.5102310002048
2024-06-01,1,1.1051709180756477,False,0,0.0
2024-06-02,2,1.2214027581601699,False,0,0.0
2024-06-03,3,1.3498588075760032,True,3,196.072147017985
2024-06-04,4,1.4918246976412703,True,1,63.04847276617832
2024-06-05,5,1.6487212707001282,True,1,74.44510426352592
2024-06-06,6,1.8221188003905089,True,1,86.27868259917484
2024-06-07,7,2.0137527074704766,True,1,95.18771490168461
2024-06-08,8,2.225540928492468,False,0,0.0
2024-06-09,9,2.45960311115695,False,0,3.9743385129671687
2024-06-10,10,2.718281828459045,True,3,402.2323054055153
2024-06-11,11,3.0041660239464334,True,1,146.65037793491874
2024-06-12,12,3.3201169227365472,True,1,161.4572326540102
2024-06-13,13,3.6692966676192444,True,1,181.38148783445266
2024-06-14,14,4.0551999668446745,True,1,203.74583858017786
2024-06-15,15,4.4816890703380645,False,0,0.24107680578285298
2024-06-16,16,4.953032424395115,False,0,0.0
2024-06-17,17,5.4739473917272,True,3,821.222586031416
2024-06-18,18,6.0496474644129465,True,1,299.2527325302759
2024-06-19,19,6.6858944422792685,True,1,338.51983600159593
2024-06-20,20,7.38905609893065,True,1,375.49070277109297
2024-06-21,21,8.166169912567652,True,1,404.26033699323006
2024-06-22,22,9.025013499434122,False,0,0.0
2024-06-23,23,9.974182454814718,False,0,0.0
2024-06-24,24,11.023176380641601,True,3,1660.7931136638256
2024-06-25,25,12.182493960703473,True,1,602.7257421416455
2024-06-26,26,13.463738035001692,True,1,677.7501431724763
2024-06-27,27,14.879731724872837,True,1,747.8065456449153
2024-06-28,28,16.444646771097048,True,1,816.5182906820536
2024-06-29,29,18.17414536944306,False,0,2.2849149916575633
2024-06-30,30,20.085536923187668,False,0,0.0
2024-07-01,1,1.1051709180756477,True,3,180.45080453697972
2024-07-02,2,1.2214027581601699,True,1,54.34493794656246
2024-07-03,3,1.3498588075760032,True,1,78.58080592846355
2024-07-04,4,1.4918246976412703,True,1,89.37626526118974
2024-07-05,5,1.6487212707001282,True,1,64.02833930050198
2024-07-06,6,1.822118800390509,False,0,0.0
2024-07-07,7,2.0137527074704766,False,0,4.954245316851239
2024-07-08,8,2.225540928492468,True,3,396.6818718454569
2024-07-09,9,2.45960311115695,True,1,143.95372189784135
2024-07-10,10,2.718281828459045,True,1,143.0133639330567
2024-07-11,11,3.0041660239464334,True,1,185.36558413529625
2024-07-12,12,3.320116922736548,True,1,185.5975334750829
2024-07-13,13,3.6692966676192444,False,0,0.0
2024-07-14,14,4.055199966844675,False,0,0.0
2024-07-15,15,4.4816890703380645,True,3,695.9015373973149
2024-07-16,16,4.953032424395115,True,1,251.27942142006805
2024-07-17,17,5.473947391727201,True,1,257.846786978394
2024-07-18,18,6.0496474644129465,True,1,379.212309635381
2024-07-19,19,6.68589444227927,True,1,340.95332963009565
2024-07-20,20,7.38905609893065,False,0,5.133931040997376
2024-07-21,21,8.166169912567652,False,0,7.513538485667
2024-07-22,22,9.025013499434122,True,3,1949.6676062869894
2024-07-23,23,9.974182454814724,True,1,490.19453230014807
2024-07-24,24,11.023176380641605,True,1,533.3287019355653
2024-07-25,25,12.182493960703473,True,1,563.4722955495421
2024-07-26,26,13.463738035001692,True,1,771.8503449252819
2024-07-27,27,14.879731724872837,False,0,5.232754188485271
2024-07-28,28,16.444646771097055,False,0,0.0
2024-07-29,29,18.174145369443067,True,3,3187.916914074438
2024-07-30,30,20.085536923187668,True,1,1139.9107116661587
2024-07-31,31,22.197951281441636,True,1,1051.1237267533922
2024-08-01,1,1.1051709180756477,True,3,179.66382290710183
2024-08-02,2,1.2214027581601699,True,1,65.06346763253056
2024-08-03,3,1.3498588075760032,False,0,0.0
2024-08-04,4,1.4918246976412703,False,0,0.08098496726106064
2024-08-05,5,1.6487212707001282,True,1,90.18437039569103
2024-08-06,6,1.822118800390509,True,1,104.94019998226187
2024-08-07,7,2.0137527074704766,True,1,84.80319494689225
2024-08-08,8,2.225540928492468,True,3,333.54484199292847
2024-08-09,9,2.45960311115695,True,1,120.15335491469455
2024-08-10,10,2.718281828459045,False,0,1.2598308088957078
2024-08-11,11,3.0041660239464334,False,0,0.0
2024-08-12,12,3.320116922736548,True,1,135.3036181063108
2024-08-13,13,3.6692966676192444,True,1,183.08085512162418
2024-08-14,14,4.055199966844675,True,1,218.0626607814289
2024-08-15,15,4.4816890703380645,True,3,770.5649497018927
2024-08-16,16,4.953032424395115,True,1,289.30198217905814
2024-08-17,17,5.473947391727201,False,0,4.803891281555986
2024-08-18,18,6.0496474644129465,False,0,0.0
2024-08-19,19,6.68589444227927,True,1,290.0519867453761
2024-08-20,20,7.38905609893065,True,1,327.5460421890224
2024-08-21,21,8.166169912567652,True,1,373.87159956814605
2024-08-22,22,9.025013499434122,True,3,1533.3730138492613
2024-08-23,23,9.974182454814724,True,1,535.7197103421232
2024-08-24,24,11.023176380641605,False,0,0.0
2024-08-25,25,12.182493960703473,False,0,0.0
2024-08-26,26,13.463738035001692,True,1,676.1874866583134
2024-08-27,27,14.879731724872837,True,1,838.4852089785296
2024-08-28,28,16.444646771097055,True,1,783.6794022532534
2024-08-29,29,18.174145369443067,True,3,2717.9992453730965
2024-08-30,30,20.085536923187668,True,1,998.6901607620742
2024-08-31,31,22.197951281441636,False,0,0.0
2024-09-01,1,1.1051709180756477,False,0,0.0
2024-09-02,2,1.2214027581601699,True,1,69.16130181239336
2024-09-03,3,1.3498588075760032,True,1,76.05959274499381
2024-09-04,4,1.4918246976412703,True,1,86.88220028908802
2024-09-05,5,1.6487212707001282,True,1,85.6424004321327
2024-09-06,6,1.822118800390509,True,1,90.1672632030839
2024-09-07,7,2.0137527074704766,False,0,0.0
2024-09-08,8,2.225540928492468,False,0,10.58087431004466
2024-09-09,9,2.45960311115695,True,1,137.79273257095966
2024-09-10,10,2.718281828459045,True,1,125.23228717882347
2024-09-11,11,3.0041660239464334,True,1,149.82612073787988
2024-09-12,12,3.320116922736548,True,1,212.99989068510635
2024-09-13,13,3.6692966676192444,True,1,183.67637309756813
2024-09-14,14,4.055199966844675,False,0,0.0
2024-09-15,15,4.4816890703380645,False,0,9.928626361982259
2024-09-16,16,4.953032424395115,True,1,296.8668109103425
2024-09-17,17,5.473947391727201,True,1,223.26216055370102
2024-09-18,18,6.0496474644129465,True,1,341.3183565520825
2024-09-19,19,6.68589444227927,True,1,366.3245647415354
2024-09-20,20,7.38905609893065,True,1,357.43164802916044
2024-09-21,21,8.166169912567652,False,0,0.0
2024-09-22,22,9.025013499434122,False,0,0.0
2024-09-23,23,9.974182454814724,True,1,529.5173698606874
2024-09-24,24,11.023176380641605,True,1,741.8611252058492
2024-09-25,25,12.182493960703473,True,1,622.1610141137386
2024-09-26,26,13.463738035001692,True,1,611.4203181541948
2024-09-27,27,14.879731724872837,True,1,809.4925451429248
2024-09-28,28,16.444646771097055,False,0,0.0
2024-09-29,29,18.174145369443067,False,0,1.137432644948068
2024-09-30,30,20.085536923187668,True,1,890.5349633337487
2024-10-01,1,1.1051709180756477,True,3,159.65147593193527
2024-10-02,2,1.2214027581601699,True,1,56.34896954704852
2024-10-03,3,1.3498588075760032,True,1,67.51066405398876
2024-10-04,4,1.4918246976412703,True,1,64.35796959431121
2024-10-05,5,1.6487212707001282,False,0,10.544151345655898
2024-10-06,6,1.822118800390509,False,0,0.0
2024-10-07,7,2.0137527074704766,True,1,121.18307128371691
2024-10-08,8,2.225540928492468,True,3,478.1439361545741
2024-10-09,9,2.45960311115695,True,1,202.1632819292
2024-10-10,10,2.718281828459045,True,1,153.60189236209504
2024-10-11,11,3.0041660239464334,True,1,137.54874501255102
2024-10-12,12,3.320116922736548,False,0,3.647258970768074
2024-10-13,13,3.6692966676192444,False,0,0.0
2024-10-14,14,4.055199966844675,True,1,211.0107880585295
2024-10-15,15,4.4816890703380645,True,3,838.608023334096
2024-10-16,16,4.953032424395115,True,1,269.61567178622727
2024-10-17,17,5.473947391727201,True,1,284.2491371303371
2024-10-18,18,6.0496474644129465,True,1,275.47704882317123
2024-10-19,19,6.68589444227927,False,0,0.0
2024-10-20,20,7.38905609893065,False,0,0.0
2024-10-21,21,8.166169912567652,True,1,443.1957201125646
2024-10-22,22,9.025013499434122,True,3,1670.2012449532365
2024-10-23,23,9.974182454814724,True,1,492.7429778713585
2024-10-24,24,11.023176380641605,True,1,491.443153414834
2024-10-25,25,12.182493960703473,True,1,561.4518878479862
2024-10-26,26,13.463738035001692,False,0,0.0
2024-10-27,27,14.879731724872837,False,0,0.0
2024-10-28,28,16.444646771097055,True,1,765.4558610392179
2024-10-29,29,18.174145369443067,True,3,3342.467088489911
2024-10-30,30,20.085536923187668,True,1,1134.632871906389
2024-10-31,31,22.197951281441636,True,1,1156.3590463717214
2024-11-01,1,1.1051709180756477,True,3,175.77955024899714
2024-11-02,2,1.2214027581601699,False,0,0.49401681331561886
2024-11-03,3,1.3498588075760032,False,0,0.0
2024-11-04,4,1.4918246976412703,True,1,81.71495847748987
2024-11-05,5,1.6487212707001282,True,1,111.54385956302906
2024-11-06,6,1.822118800390509,True,1,99.65938092415543
2024-11-07,7,2.0137527074704766,True,1,105.65392585114924
2024-11-08,8,2.225540928492468,True,3,372.2836378998529
2024-11-09,9,2.45960311115695,False,0,0.0
2024-11-10,10,2.718281828459045,False,0,0.0
2024-11-11,11,3.0041660239464334,True,1,171.24555931587108
2024-11-12,12,3.320116922736548,True,1,223.48705231182254
2024-11-13,13,3.6692966676192444,True,1,201.6795814786434
2024-11-14,14,4.055199966844675,True,1,180.4997883857883
2024-11-15,15,4.4816890703380645,True,3,585.8086761083115
2024-11-16,16,4.953032424395115,False,0,0.0
2024-11-17,17,5.473947391727201,False,0,6.593210706729279
2024-11-18,18,6.0496474644129465,True,1,274.28353217527
2024-11-19,19,6.68589444227927,True,1,313.0036550908197
2024-11-20,20,7.38905609893065,True,1,435.77567607001583
2024-11-21,21,8.166169912567652,True,1,412.25514572110285
2024-11-22,22,9.025013499434122,True,3,1449.3664416592803
2024-11-23,23,9.974182454814724,False,0,2.526216329987408
2024-11-24,24,11.023176380641605,False,0,0.0
2024-11-25,25,12.182493960703473,True,1,480.16292638637435
2024-11-26,26,13.463738035001692,True,1,716.6215998299517
2024-11-27,27,14.879731724872837,True,1,703.1537263835951
2024-11-28,28,16.444646771097055,True,1,734.685453487437
2024-11-29,29,18.174145369443067,True,3,2564.0879926561233
2024-11-30,30,20.085536923187668,False,0,0.0
2024-12-01,1,1.1051709180756477,False,0,1.3612918401537906
2024-12-02,2,1.2214027581601699,True,1,70.55259432222284
2024-12-03,3,1.3498588075760032,True,1,67.40101186323663
2024-12-04,4,1.4918246976412703,True,1,76.27449143734015
2024-12-05,5,1.6487212707001282,True,1,102.93597994314692
2024-12-06,6,1.822118800390509,True,1,106.1247067268308
2024-12-07,7,2.0137527074704766,False,0,10.172892722432298
2024-12-08,8,2.225540928492468,False,0,0.0
2024-12-09,9,2.45960311115695,True,1,135.77448554786932
2024-12-10,10,2.718281828459045,True,1,124.2200925709878
2024-12-11,11,3.0041660239464334,True,1,163.77448678142147
2024-12-12,12,3.320116922736548,True,1,184.81492745015964
2024-12-13,13,3.6692966676192444,True,1,287.9956845369075
2024-12-14,14,4.055199966844675,False,0,0.0
2024-12-15,15,4.4816890703380645,False,0,0.0
2024-12-16,16,4.953032424395115,True,1,244.03928382582916
2024-12-17,17,5.473947391727201,True,1,309.0427311593746
2024-12-18,18,6.0496474644129465,True,1,390.41893257067954
2024-12-19,19,6.68589444227927,True,1,322.8485050821661
2024-12-20,20,7.38905609893065,True,1,360.9094932740755
2024-12-21,21,8.166169912567652,False,0,0.0
2024-12-22,22,9.025013499434122,False,0,0.0
2024-12-23,23,9.974182454814724,True,1,749.2071244479687
2024-12-24,24,11.023176380641605,True,1,549.0263977964646
2024-12-25,25,12.182493960703473,True,1,576.074234586173
2024-12-26,26,13.463738035001692,True,1,716.1068838307066
2024-12-27,27,14.879731724872837,True,1,616.7801796186284
2024-12-28,28,16.444646771097055,False,0,2.6032859929733925
2024-12-29,29,18.174145369443067,False,0,0.0
2024-12-30,30,20.085536923187668,True,1,1676.630089342109
2024-12-31,31,22.197951281441636,True,1,1005.5088917037339
2025-01-01,1,1.1051709180756477,True,3,169.4506804684648
2025-01-02,2,1.2214027581601699,True,1,69.4511190563947
2025-01-03,3,1.3498588075760032,True,1,94.52811807137881
2025-01-04,4,1.4918246976412703,False,0,10.130675197361953
2025-01-05,5,1.6487212707001282,False,0,1.689747347112645
2025-01-06,6,1.822118800390509,True,1,80.15534710696828
2025-01-07,7,2.0137527074704766,True,1,105.07533567965433
2025-01-08,8,2.225540928492468,True,3,346.97767356377835
2025-01-09,9,2.45960311115695,True,1,137.77671231465013
2025-01-10,10,2.718281828459045,True,1,135.32947137979198
2025-01-11,11,3.0041660239464334,False,0,0.0
2025-01-12,12,3.320116922736548,False,0,5.5497886072445315
2025-01-13,13,3.6692966676192444,True,1,198.66728407175194
2025-01-14,14,4.055199966844675,True,1,197.07561948184588
2025-01-15,15,4.4816890703380645,True,3,763.6503218669524
2025-01-16,16,4.953032424395115,True,1,264.4448912986181
2025-01-17,17,5.473947391727201,True,1,406.0203902320368
2025-01-18,18,6.0496474644129465,False,0,0.0
2025-01-19,19,6.68589444227927,False,0,0.0
2025-01-20,20,7.38905609893065,True,1,416.6340849914893
2025-01-21,21,8.166169912567652,True,1,374.7934469462824
2025-01-22,22,9.025013499434122,True,3,1755.8749866160658
2025-01-23,23,9.974182454814724,True,1,562.8725645860334
2025-01-24,24,11.023176380641605,True,1,642.8197497832498
2025-01-25,25,12.182493960703473,False,0,0.0
2025-01-26,26,13.463738035001692,False,0,0.0
2025-01-27,27,14.879731724872837,True,1,752.7399527793477
2025-01-28,28,16.444646771097055,True,1,929.0921606499691
2025-01-29,29,18.174145369443067,True,3,2984.9385562139028
2025-01-30,30,20.085536923187668,True,1,1044.4317014006322
2025-01-31,31,22.197951281441636,True,1,1187.6505679730624
2025-02-01,1,1.1051709180756477,False,0,0.0
2025-02-02,2,1.2214027581601699,False,0,0.0
2025-02-03,3,1.3498588075760032,True,1,70.83355727460807
2025-02-04,4,1.4918246976412703,True,1,83.30751787816696
2025-02-05,5,1.6487212707001282,True,1,93.75289290429448
2025-02-06,6,1.822118800390509,True,1,93.7543146582526
2025-02-07,7,2.0137527074704766,True,1,84.19689267829244
2025-02-08,8,2.225540928492468,False,0,4.042629911266408
2025-02-09,9,2.45960311115695,False,0,4.174104876996219
2025-02-10,10,2.718281828459045,True,1,126.3853399531671
2025-02-11,11,3.0041660239464334,True,1,155.60225315842882
2025-02-12,12,3.320116922736548,True,1,219.79150982297637
2025-02-13,13,3.6692966676192444,True,1,218.16947701479327
2025-02-14,14,4.055199966844675,True,1,286.5524981765049
2025-02-15,15,4.4816890703380645,False,0,0.0
2025-02-16,16,4.953032424395115,False,0,0.0
2025-02-17,17,5.473947391727201,True,1,337.94270899861596
2025-02-18,18,6.0496474644129465,True,1,315.5740862710731
2025-02-19,19,6.68589444227927,True,1,368.3604401910027
2025-02-20,20,7.38905609893065,True,1,363.09603331763714
2025-02-21,21,8.166169912567652,True,1,516.9361475103749
2025-02-22,22,9.025013499434122,False,0,0.0
2025-02-23,23,9.974182454814724,False,0,0.0
2025-02-24,24,11.023176380641605,True,1,673.6525058022444
2025-02-25,25,12.182493960703473,True,1,874.2633670773419
2025-02-26,26,13.463738035001692,True,1,820.6540035450543
2025-02-27,27,14.879731724872837,True,1,642.1872626049069
2025-02-28,28,16.444646771097055,True,1,889.663740298188
2025-03-01,1,1.1051709180756477,False,0,0.0
2025-03-02,2,1.2214027581601699,False,0,0.0
2025-03-03,3,1.3498588075760032,True,1,66.46320103316582
2025-03-04,4,1.4918246976412703,True,1,70.07953327364889
2025-03-05,5,1.6487212707001282,True,1,90.63188350842067
2025-03-06,6,1.822118800390509,True,1,83.06347299539956
2025-03-07,7,2.0137527074704766,True,1,99.64544260671356
2025-03-08,8,2.225540928492468,False,0,0.0
2025-03-09,9,2.45960311115695,False,0,0.0
2025-03-10,10,2.718281828459045,True,1,155.79561113797948
2025-03-11,11,3.0041660239464334,True,1,166.31691751141196
2025-03-12,12,3.320116922736548,True,1,193.51861255341902
2025-03-13,13,3.6692966676192444,True,1,256.1905865493069
2025-03-14,14,4.055199966844675,True,1,163.07405983474564
2025-03-15,15,4.4816890703380645,False,0,1.2881392249012156
2025-03-16,16,4.953032424395115,False,0,0.0
2025-03-17,17,5.473947391727201,True,1,340.79378283864986
2025-03-18,18,6.0496474644129465,True,1,304.55394933428977
2025-03-19,19,6.68589444227927,True,1,414.36786740451527
2025-03-20,20,7.38905609893065,True,1,475.8773191258111
2025-03-21,21,8.166169912567652,True,1,464.0632131099982
2025-03-22,22,9.025013499434122,False,0,4.0061121954925945
2025-03-23,23,9.974182454814724,False,0,1.625617097964108
2025-03-24,24,11.023176380641605,True,1,703.2142664563125
2025-03-25,25,12.182493960703473,True,1,570.8389641965572
2025-03-26,26,13.463738035001692,True,1,725.8444419677884
2025-03-27,27,14.879731724872837,True,1,1020.966383603178
2025-03-28,28,16.444646771097055,True,1,808.3117131633838
2025-03-29,29,18.174145369443067,False,0,0.0
2025-03-30,30,20.085536923187668,False,0,0.0
2025-03-31,31,22.197951281441636,True,1,1489.8462069101292
2025-04-01,1,1.1051709180756477,True,3,207.3513623254827
2025-04-02,2,1.2214027581601699,True,1,76.23004098905791
2025-04-03,3,1.3498588075760032,True,1,80.70489999286819
2025-04-04,4,1.4918246976412703,True,1,116.3995821393429
2025-04-05,5,1.6487212707001282,False,0,6.470837999661428
2025-04-06,6,1.822118800390509,False,0,4.997497580259212
2025-04-07,7,2.0137527074704766,True,1,87.19432965144087
2025-04-08,8,2.225540928492468,True,3,304.7654439611345
2025-04-09,9,2.45960311115695,True,1,106.55747519971874
2025-04-10,10,2.718281828459045,True,1,132.94754948703581
2025-04-11,11,3.0041660239464334,True,1,176.83542651102286
2025-04-12,12,3.320116922736548,False,0,0.0
2025-04-13,13,3.6692966676192444,False,0,0.0
2025-04-14,14,4.055199966844675,True,1,225.43310763107183
2025-04-15,15,4.4816890703380645,True,3,690.8446978647502
2025-04-16,16,4.953032424395115,True,1,292.70805690274864
2025-04-17,17,5.473947391727201,True,1,335.5461647599139
2025-04-18,18,6.0496474644129465,True,1,340.8359673667544
2025-04-19,19,6.68589444227927,False,0,0.0
2025-04-20,20,7.38905609893065,False,0,1.573240626832985
2025-04-21,21,8.166169912567652,True,1,464.41433621800695
2025-04-22,22,9.025013499434122,True,3,1691.1274527917724
2025-04-23,23,9.974182454814724,True,1,519.3595377030593
2025-04-24,24,11.023176380641605,True,1,658.5437986518187
2025-04-25,25,12.182493960703473,True,1,646.8914192703087
2025-04-26,26,13.463738035001692,False,0,6.6651769541250045
2025-04-27,27,14.879731724872837,False,0,9.343497272153803
2025-04-28,28,16.444646771097055,True,1,821.3171872560088
2025-04-29,29,18.174145369443067,True,3,3374.0685966062088
